x_position,y_position,z_position,ray_tracing_signal,path_loss_signal,difference
30.0,60.0,1.5,-63.914985807958004,-44.914985807958004,-19.0
30.0,62.0,1.5,-64.73917550616457,-45.73917550616457,-19.0
30.0,64.0,1.5,-69.51090325004972,-46.51090325004972,-23.0
30.0,66.0,1.5,-69.97608208233368,-46.976082082333676,-23.0
30.0,68.0,1.5,-70.21634572306877,-47.21634572306877,-23.0
30.0,70.0,1.5,-70.506925074122,-47.506925074121995,-23.0
30.0,72.0,1.5,-70.83754652152277,-47.83754652152277,-23.0
30.0,74.0,1.5,-71.1983657119547,-48.19836571195469,-23.0
30.0,76.0,1.5,-71.58054941334726,-48.580549413347256,-23.0
30.0,78.0,1.5,-71.97656260760581,-48.976562607605814,-23.0
30.0,80.0,1.5,-72.38023067923694,-49.380230679236945,-23.0
30.0,82.0,1.5,-72.78665825517649,-49.78665825517649,-23.0
30.0,84.0,1.5,-73.19207374969952,-50.19207374969952,-23.0
30.0,86.0,1.5,-73.59364812778207,-50.593648127782075,-23.0
30.0,88.0,1.5,-73.98931719131434,-50.98931719131434,-23.0
30.0,90.0,1.5,-74.37762234615818,-51.37762234615818,-23.0
30.0,92.0,1.5,-74.75757553177249,-51.75757553177249,-23.0
30.0,94.0,1.5,-75.12854869032591,-52.128548690325914,-23.0
30.0,96.0,1.5,-75.49018552078792,-52.49018552078792,-23.0
30.0,98.0,1.5,-75.84233224627673,-52.842332246276726,-23.0
30.0,100.0,1.5,-76.18498398717261,-53.184983987172615,-23.0
32.0,0.0,1.5,-72.61711000856869,-49.61711000856869,-23.0
32.0,2.0,1.5,-72.23583927977211,-49.23583927977211,-23.0
32.0,4.0,1.5,-71.86378912239383,-48.863789122393825,-23.0
32.0,6.0,1.5,-71.50675600918817,-48.506756009188166,-23.0
32.0,8.0,1.5,-71.0768295931698,-48.076829593169805,-23.0
32.0,10.0,1.5,-70.61487777371897,-47.61487777371897,-23.0
32.0,12.0,1.5,-70.16596783789973,-47.16596783789973,-23.0
32.0,14.0,1.5,-69.74041328239957,-46.74041328239957,-23.0
32.0,16.0,1.5,-69.35086875423767,-46.350868754237666,-23.0
32.0,18.0,1.5,-65.01194185424151,-46.01194185424151,-19.0
32.0,20.0,1.5,-64.73917550616457,-45.73917550616457,-19.0
32.0,22.0,1.5,-64.47313608519212,-45.473136085192124,-19.0
32.0,24.0,1.5,-63.529681046902226,-44.529681046902226,-19.0
32.0,26.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
32.0,28.0,1.5,-61.31377556319225,-42.31377556319225,-19.0
32.0,30.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
32.0,32.0,1.5,-54.51137197483072,-39.51137197483072,-15.0
32.0,34.0,1.5,-52.85379534670119,-37.85379534670119,-15.0
32.0,36.0,1.5,-51.10188368127098,-36.10188368127098,-15.0
32.0,38.0,1.5,-49.564409355786694,-34.564409355786694,-15.0
32.0,40.0,1.5,-48.901342263614936,-33.901342263614936,-15.0
32.0,42.0,1.5,-49.564409355786694,-34.564409355786694,-15.0
32.0,44.0,1.5,-51.10188368127098,-36.10188368127098,-15.0
32.0,46.0,1.5,-52.85379534670119,-37.85379534670119,-15.0
32.0,48.0,1.5,-53.7611894141246,-38.7611894141246,-15.0
32.0,50.0,1.5,-54.60869694000908,-39.60869694000908,-15.0
32.0,52.0,1.5,-59.63278692165099,-40.63278692165099,-19.0
32.0,54.0,1.5,-60.70518358177429,-41.70518358177429,-19.0
32.0,56.0,1.5,-61.755187648435424,-42.755187648435424,-19.0
32.0,58.0,1.5,-62.75102082983028,-43.75102082983028,-19.0
32.0,60.0,1.5,-63.68194711833823,-44.68194711833823,-19.0
32.0,62.0,1.5,-64.54732342342709,-45.54732342342709,-19.0
32.0,64.0,1.5,-65.03391758649019,-46.03391758649019,-19.0
32.0,66.0,1.5,-69.24776729937588,-46.24776729937588,-23.0
32.0,68.0,1.5,-69.5304991990055,-46.530499199005504,-23.0
32.0,70.0,1.5,-69.86889856956944,-46.86889856956944,-23.0
32.0,72.0,1.5,-70.24960922560592,-47.24960922560592,-23.0
32.0,74.0,1.5,-70.66033421820916,-47.66033421820916,-23.0
32.0,76.0,1.5,-71.09050278768026,-48.090502787680265,-23.0
32.0,78.0,1.5,-71.53149339081023,-48.531493390810226,-23.0
32.0,80.0,1.5,-71.97656260760581,-48.976562607605814,-23.0
32.0,82.0,1.5,-72.42061871637657,-49.420618716376566,-23.0
32.0,84.0,1.5,-72.85993931584886,-49.85993931584886,-23.0
32.0,86.0,1.5,-73.29189205380959,-50.29189205380959,-23.0
32.0,88.0,1.5,-73.71468730027982,-50.71468730027982,-23.0
32.0,90.0,1.5,-74.12717267929645,-51.12717267929645,-23.0
32.0,92.0,1.5,-74.5286691597139,-51.5286691597139,-23.0
32.0,94.0,1.5,-74.91884379317722,-51.91884379317722,-23.0
32.0,96.0,1.5,-75.29761274282868,-52.297612742828676,-23.0
32.0,98.0,1.5,-75.66506838347917,-52.665068383479166,-23.0
32.0,100.0,1.5,-75.84233224627673,-52.842332246276726,-23.0
34.0,0.0,1.5,-73.0379081782738,-50.037908178273796,-23.0
34.0,2.0,1.5,-72.69328309541916,-49.69328309541916,-23.0
34.0,4.0,1.5,-72.3598949332414,-49.35989493324141,-23.0
34.0,6.0,1.5,-71.96541612777764,-48.965416127777644,-23.0
34.0,8.0,1.5,-71.54380944250707,-48.54380944250707,-23.0
34.0,10.0,1.5,-71.13126596361596,-48.13126596361596,-23.0
34.0,12.0,1.5,-70.73505339146351,-47.73505339146351,-23.0
34.0,14.0,1.5,-70.36406521918735,-47.36406521918735,-23.0
34.0,16.0,1.5,-70.02869790795737,-47.028697907957365,-23.0
34.0,18.0,1.5,-69.74041328239957,-46.74041328239957,-23.0
34.0,20.0,1.5,-69.45157923390448,-46.45157923390448,-23.0
34.0,22.0,1.5,-64.62026472909238,-45.62026472909238,-19.0
34.0,24.0,1.5,-63.71177003257088,-44.71177003257088,-19.0
34.0,26.0,1.5,-62.71378206088892,-43.71378206088892,-19.0
34.0,28.0,1.5,-61.61297756814679,-42.61297756814679,-19.0
34.0,30.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
34.0,32.0,1.5,-59.065068647154305,-40.065068647154305,-19.0
34.0,34.0,1.5,-53.64260334851798,-38.64260334851798,-15.0
34.0,36.0,1.5,-52.23508778206303,-37.23508778206303,-15.0
34.0,38.0,1.5,-51.10188368127098,-36.10188368127098,-15.0
34.0,40.0,1.5,-50.64730494330223,-35.64730494330223,-15.0
34.0,42.0,1.5,-51.10188368127098,-36.10188368127098,-15.0
34.0,44.0,1.5,-52.23508778206303,-37.23508778206303,-15.0
34.0,46.0,1.5,-52.70718413121267,-37.70718413121267,-15.0
34.0,48.0,1.5,-53.26608366032056,-38.26608366032056,-15.0
34.0,50.0,1.5,-54.20558390045224,-39.20558390045224,-15.0
34.0,52.0,1.5,-59.31751422145561,-40.31751422145561,-19.0
34.0,54.0,1.5,-60.46087623399947,-41.46087623399947,-19.0
34.0,56.0,1.5,-61.56452021947115,-42.56452021947115,-19.0
34.0,58.0,1.5,-62.60011071300454,-43.60011071300454,-19.0
34.0,60.0,1.5,-63.56056434020218,-44.56056434020218,-19.0
34.0,62.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
34.0,64.0,1.5,-64.21627218184727,-45.21627218184727,-19.0
34.0,66.0,1.5,-64.47313608519212,-45.473136085192124,-19.0
34.0,68.0,1.5,-64.80898992025112,-45.80898992025112,-19.0
34.0,70.0,1.5,-69.20583147739768,-46.20583147739768,-23.0
34.0,72.0,1.5,-69.64625360887743,-46.64625360887743,-23.0
34.0,74.0,1.5,-70.11499870733289,-47.11499870733289,-23.0
34.0,76.0,1.5,-70.5996192782022,-47.5996192782022,-23.0
34.0,78.0,1.5,-71.09050278768026,-48.090502787680265,-23.0
34.0,80.0,1.5,-71.58054941334726,-48.580549413347256,-23.0
34.0,82.0,1.5,-72.06471928766618,-49.06471928766618,-23.0
34.0,84.0,1.5,-72.53957699584578,-49.53957699584578,-23.0
34.0,86.0,1.5,-73.00289306438219,-50.00289306438219,-23.0
34.0,88.0,1.5,-73.45332089797307,-50.45332089797307,-23.0
34.0,90.0,1.5,-73.89014676210775,-50.89014676210775,-23.0
34.0,92.0,1.5,-74.31310201640045,-51.31310201640045,-23.0
34.0,94.0,1.5,-74.72222492938207,-51.722224929382065,-23.0
34.0,96.0,1.5,-75.11776043495618,-52.11776043495618,-23.0
34.0,98.0,1.5,-75.29761274282868,-52.297612742828676,-23.0
34.0,100.0,1.5,-75.49018552078792,-52.49018552078792,-23.0
36.0,0.0,1.5,-73.45332089797307,-50.45332089797307,-23.0
36.0,2.0,1.5,-73.14129086868519,-50.14129086868519,-23.0
36.0,4.0,1.5,-72.77741056508333,-49.77741056508333,-23.0
36.0,6.0,1.5,-72.39036295520998,-49.39036295520998,-23.0
36.0,8.0,1.5,-72.00983141876537,-49.00983141876537,-23.0
36.0,10.0,1.5,-71.64110033939446,-48.641100339394455,-23.0
36.0,12.0,1.5,-71.2905970545784,-48.2905970545784,-23.0
36.0,14.0,1.5,-70.96586608456548,-47.96586608456548,-23.0
36.0,16.0,1.5,-70.67538124865868,-47.67538124865868,-23.0
36.0,18.0,1.5,-70.3801725897849,-47.380172589784905,-23.0
36.0,20.0,1.5,-69.64625360887743,-46.64625360887743,-23.0
36.0,22.0,1.5,-64.85491706148247,-45.85491706148247,-19.0
36.0,24.0,1.5,-63.99924930469385,-44.99924930469385,-19.0
36.0,26.0,1.5,-63.07253658332161,-44.07253658332161,-19.0
36.0,28.0,1.5,-62.06995008179487,-43.06995008179487,-19.0
36.0,30.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
36.0,32.0,1.5,-59.8550756846908,-40.8550756846908,-19.0
36.0,34.0,1.5,-54.7038885825431,-39.7038885825431,-15.0
36.0,36.0,1.5,-53.64260334851798,-38.64260334851798,-15.0
36.0,38.0,1.5,-52.85379534670119,-37.85379534670119,-15.0
36.0,40.0,1.5,-52.55545010206612,-37.55545010206612,-15.0
36.0,42.0,1.5,-52.85379534670119,-37.85379534670119,-15.0
36.0,44.0,1.5,-52.70718413121267,-37.70718413121267,-15.0
36.0,46.0,1.5,-52.70718413121267,-37.70718413121267,-15.0
36.0,48.0,1.5,-53.26608366032056,-38.26608366032056,-15.0
36.0,50.0,1.5,-54.20558390045224,-39.20558390045224,-15.0
36.0,52.0,1.5,-59.31751422145561,-40.31751422145561,-19.0
36.0,54.0,1.5,-60.46087623399947,-41.46087623399947,-19.0
36.0,56.0,1.5,-61.56452021947115,-42.56452021947115,-19.0
36.0,58.0,1.5,-62.60011071300454,-43.60011071300454,-19.0
36.0,60.0,1.5,-63.07253658332161,-44.07253658332161,-19.0
36.0,62.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
36.0,64.0,1.5,-63.33962214061199,-44.33962214061199,-19.0
36.0,66.0,1.5,-63.651917993899474,-44.651917993899474,-19.0
36.0,68.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
36.0,70.0,1.5,-64.52273485204606,-45.52273485204606,-19.0
36.0,72.0,1.5,-65.03391758649019,-46.03391758649019,-19.0
36.0,74.0,1.5,-69.56942781657432,-46.56942781657432,-23.0
36.0,76.0,1.5,-70.11499870733289,-47.11499870733289,-23.0
36.0,78.0,1.5,-70.66033421820916,-47.66033421820916,-23.0
36.0,80.0,1.5,-71.1983657119547,-48.19836571195469,-23.0
36.0,82.0,1.5,-71.72447791218369,-48.72447791218369,-23.0
36.0,84.0,1.5,-72.23583927977211,-49.23583927977211,-23.0
36.0,86.0,1.5,-72.73087441321408,-49.73087441321408,-23.0
36.0,88.0,1.5,-73.2088702698154,-50.20887026981541,-23.0
36.0,90.0,1.5,-73.6696920021977,-50.669692002197706,-23.0
36.0,92.0,1.5,-74.11358238518179,-51.113582385181786,-23.0
36.0,94.0,1.5,-74.54102243330601,-51.54102243330601,-23.0
36.0,96.0,1.5,-74.72222492938207,-51.722224929382065,-23.0
36.0,98.0,1.5,-74.91884379317722,-51.91884379317722,-23.0
36.0,100.0,1.5,-75.12854869032591,-52.128548690325914,-23.0
38.0,0.0,1.5,-73.86139138409683,-50.861391384096834,-23.0
38.0,2.0,1.5,-73.52405126181426,-50.524051261814265,-23.0
38.0,4.0,1.5,-73.16675653550709,-50.16675653550709,-23.0
38.0,6.0,1.5,-72.81428375931341,-49.81428375931341,-23.0
38.0,8.0,1.5,-72.47058124404495,-49.47058124404495,-23.0
38.0,10.0,1.5,-72.1404152312746,-49.1404152312746,-23.0
38.0,12.0,1.5,-71.82937802270237,-48.82937802270237,-23.0
38.0,14.0,1.5,-71.54380944250707,-48.54380944250707,-23.0
38.0,16.0,1.5,-71.25130893302173,-48.25130893302173,-23.0
38.0,18.0,1.5,-70.5996192782022,-47.5996192782022,-23.0
38.0,20.0,1.5,-69.9049211281436,-46.9049211281436,-23.0
38.0,22.0,1.5,-69.16348676831916,-46.16348676831916,-23.0
38.0,24.0,1.5,-64.37220617298584,-45.37220617298584,-19.0
38.0,26.0,1.5,-63.529681046902226,-44.529681046902226,-19.0
38.0,28.0,1.5,-62.63833269629549,-43.63833269629549,-19.0
38.0,30.0,1.5,-61.708299799543,-42.708299799543,-19.0
38.0,32.0,1.5,-60.764171854595105,-41.764171854595105,-19.0
38.0,34.0,1.5,-59.8550756846908,-40.8550756846908,-19.0
38.0,36.0,1.5,-59.065068647154305,-40.065068647154305,-19.0
38.0,38.0,1.5,-54.51137197483072,-39.51137197483072,-15.0
38.0,40.0,1.5,-54.30992392966587,-39.30992392966587,-15.0
38.0,42.0,1.5,-53.7611894141246,-38.7611894141246,-15.0
38.0,44.0,1.5,-53.26608366032056,-38.26608366032056,-15.0
38.0,46.0,1.5,-53.26608366032056,-38.26608366032056,-15.0
38.0,48.0,1.5,-53.7611894141246,-38.7611894141246,-15.0
38.0,50.0,1.5,-54.60869694000908,-39.60869694000908,-15.0
38.0,52.0,1.5,-59.63278692165099,-40.63278692165099,-19.0
38.0,54.0,1.5,-60.70518358177429,-41.70518358177429,-19.0
38.0,56.0,1.5,-61.755187648435424,-42.755187648435424,-19.0
38.0,58.0,1.5,-62.15584548627663,-43.15584548627663,-19.0
38.0,60.0,1.5,-62.06995008179487,-43.06995008179487,-19.0
38.0,62.0,1.5,-62.15584548627663,-43.15584548627663,-19.0
38.0,64.0,1.5,-62.40378599560063,-43.40378599560063,-19.0
38.0,66.0,1.5,-62.78794300604511,-43.78794300604511,-19.0
38.0,68.0,1.5,-63.274374794026755,-44.274374794026755,-19.0
38.0,70.0,1.5,-63.82905499498156,-44.82905499498156,-19.0
38.0,72.0,1.5,-64.42296432352174,-45.42296432352174,-19.0
38.0,74.0,1.5,-65.03391758649019,-46.03391758649019,-19.0
38.0,76.0,1.5,-69.64625360887743,-46.64625360887743,-23.0
38.0,78.0,1.5,-70.24960922560592,-47.24960922560592,-23.0
38.0,80.0,1.5,-70.83754652152277,-47.83754652152277,-23.0
38.0,82.0,1.5,-71.40637289505372,-48.40637289505372,-23.0
38.0,84.0,1.5,-71.95424096607849,-48.95424096607849,-23.0
38.0,86.0,1.5,-72.48050514397926,-49.48050514397926,-23.0
38.0,88.0,1.5,-72.9852790688548,-49.985279068854794,-23.0
38.0,90.0,1.5,-73.46913860658194,-50.469138606581936,-23.0
38.0,92.0,1.5,-73.93292596113469,-50.932925961134686,-23.0
38.0,94.0,1.5,-74.11358238518179,-51.113582385181786,-23.0
38.0,96.0,1.5,-74.31310201640045,-51.31310201640045,-23.0
38.0,98.0,1.5,-74.5286691597139,-51.5286691597139,-23.0
38.0,100.0,1.5,-74.75757553177249,-51.75757553177249,-23.0
40.0,0.0,1.5,-74.21448786878341,-51.21448786878341,-23.0
40.0,2.0,1.5,-73.8829757473614,-50.8829757473614,-23.0
40.0,4.0,1.5,-73.55512097496901,-50.555120974969014,-23.0
40.0,6.0,1.5,-73.23394387221546,-50.23394387221546,-23.0
40.0,8.0,1.5,-72.92306134835263,-49.92306134835263,-23.0
40.0,10.0,1.5,-72.6267050300226,-49.626705030022606,-23.0
40.0,12.0,1.5,-72.3496912402797,-49.3496912402797,-23.0
40.0,14.0,1.5,-72.06471928766618,-49.06471928766618,-23.0
40.0,16.0,1.5,-71.48187691604997,-48.48187691604997,-23.0
40.0,18.0,1.5,-70.86639142502901,-47.86639142502901,-23.0
40.0,20.0,1.5,-70.21634572306877,-47.21634572306877,-23.0
40.0,22.0,1.5,-69.5304991990055,-46.530499199005504,-23.0
40.0,24.0,1.5,-64.80898992025112,-45.80898992025112,-19.0
40.0,26.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
40.0,28.0,1.5,-63.274374794026755,-44.274374794026755,-19.0
40.0,30.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
40.0,32.0,1.5,-61.708299799543,-42.708299799543,-19.0
40.0,34.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
40.0,36.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
40.0,38.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
40.0,40.0,1.5,-59.31751422145561,-40.31751422145561,-19.0
40.0,42.0,1.5,-54.60869694000908,-39.60869694000908,-15.0
40.0,44.0,1.5,-54.20558390045224,-39.20558390045224,-15.0
40.0,46.0,1.5,-54.20558390045224,-39.20558390045224,-15.0
40.0,48.0,1.5,-54.60869694000908,-39.60869694000908,-15.0
40.0,50.0,1.5,-59.31751422145561,-40.31751422145561,-19.0
40.0,52.0,1.5,-60.202002153947745,-41.202002153947745,-19.0
40.0,54.0,1.5,-61.15607188895618,-42.15607188895618,-19.0
40.0,56.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
40.0,58.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
40.0,60.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
40.0,62.0,1.5,-61.102205216140675,-42.102205216140675,-19.0
40.0,64.0,1.5,-61.415817140028764,-42.415817140028764,-19.0
40.0,66.0,1.5,-61.89288831896681,-42.89288831896681,-19.0
40.0,68.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
40.0,70.0,1.5,-63.140863574870224,-44.140863574870224,-19.0
40.0,72.0,1.5,-63.82905499498156,-44.82905499498156,-19.0
40.0,74.0,1.5,-64.52273485204606,-45.52273485204606,-19.0
40.0,76.0,1.5,-69.20583147739768,-46.20583147739768,-23.0
40.0,78.0,1.5,-69.86889856956944,-46.86889856956944,-23.0
40.0,80.0,1.5,-70.506925074122,-47.506925074121995,-23.0
40.0,82.0,1.5,-71.1177207056368,-48.1177207056368,-23.0
40.0,84.0,1.5,-71.70081863776846,-48.700818637768464,-23.0
40.0,86.0,1.5,-72.25676287251918,-49.256762872519175,-23.0
40.0,88.0,1.5,-72.78665825517649,-49.78665825517649,-23.0
40.0,90.0,1.5,-73.29189205380959,-50.29189205380959,-23.0
40.0,92.0,1.5,-73.46913860658194,-50.469138606581936,-23.0
40.0,94.0,1.5,-73.6696920021977,-50.669692002197706,-23.0
40.0,96.0,1.5,-73.89014676210775,-50.89014676210775,-23.0
40.0,98.0,1.5,-74.12717267929645,-51.12717267929645,-23.0
40.0,100.0,1.5,-74.37762234615818,-51.37762234615818,-23.0
42.0,0.0,1.5,-74.54718591820642,-51.547185918206424,-23.0
42.0,2.0,1.5,-74.24100469113674,-51.24100469113674,-23.0
42.0,4.0,1.5,-73.94001503811216,-50.940015038112165,-23.0
42.0,6.0,1.5,-73.6470183210129,-50.647018321012894,-23.0
42.0,8.0,1.5,-73.36527845779153,-50.36527845779153,-23.0
42.0,10.0,1.5,-73.09851342537897,-50.09851342537897,-23.0
42.0,12.0,1.5,-72.8234533479804,-49.823453347980404,-23.0
42.0,14.0,1.5,-72.29831004564727,-49.29831004564727,-23.0
42.0,16.0,1.5,-71.74800899484549,-48.74800899484549,-23.0
42.0,18.0,1.5,-71.171650088646,-48.171650088646004,-23.0
42.0,20.0,1.5,-70.56894051173012,-47.56894051173012,-23.0
42.0,22.0,1.5,-69.94064735383103,-46.940647353831025,-23.0
42.0,24.0,1.5,-69.2893020553472,-46.28930205534721,-23.0
42.0,26.0,1.5,-64.62026472909238,-45.62026472909238,-19.0
42.0,28.0,1.5,-63.94325568690982,-44.94325568690982,-19.0
42.0,30.0,1.5,-63.274374794026755,-44.274374794026755,-19.0
42.0,32.0,1.5,-62.63833269629549,-43.63833269629549,-19.0
42.0,34.0,1.5,-62.06995008179487,-43.06995008179487,-19.0
42.0,36.0,1.5,-61.61297756814679,-42.61297756814679,-19.0
42.0,38.0,1.5,-60.936476561284906,-41.936476561284906,-19.0
42.0,40.0,1.5,-60.202002153947745,-41.202002153947745,-19.0
42.0,42.0,1.5,-59.63278692165099,-40.63278692165099,-19.0
42.0,44.0,1.5,-59.31751422145561,-40.31751422145561,-19.0
42.0,46.0,1.5,-59.31751422145561,-40.31751422145561,-19.0
42.0,48.0,1.5,-59.63278692165099,-40.63278692165099,-19.0
42.0,50.0,1.5,-60.202002153947745,-41.202002153947745,-19.0
42.0,52.0,1.5,-60.936476561284906,-41.936476561284906,-19.0
42.0,54.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
42.0,56.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
42.0,58.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
42.0,60.0,1.5,-59.8550756846908,-40.8550756846908,-19.0
42.0,62.0,1.5,-59.99718880828581,-40.99718880828581,-19.0
42.0,64.0,1.5,-60.39758994371891,-41.39758994371891,-19.0
42.0,66.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
42.0,68.0,1.5,-61.708299799543,-42.708299799543,-19.0
42.0,70.0,1.5,-62.48338400507296,-43.48338400507296,-19.0
42.0,72.0,1.5,-63.274374794026755,-44.274374794026755,-19.0
42.0,74.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
42.0,76.0,1.5,-64.80898992025112,-45.80898992025112,-19.0
42.0,78.0,1.5,-69.5304991990055,-46.530499199005504,-23.0
42.0,80.0,1.5,-70.21634572306877,-47.21634572306877,-23.0
42.0,82.0,1.5,-70.86639142502901,-47.86639142502901,-23.0
42.0,84.0,1.5,-71.48187691604997,-48.48187691604997,-23.0
42.0,86.0,1.5,-72.06471928766618,-49.06471928766618,-23.0
42.0,88.0,1.5,-72.61711000856869,-49.61711000856869,-23.0
42.0,90.0,1.5,-72.78665825517649,-49.78665825517649,-23.0
42.0,92.0,1.5,-72.9852790688548,-49.985279068854794,-23.0
42.0,94.0,1.5,-73.2088702698154,-50.20887026981541,-23.0
42.0,96.0,1.5,-73.45332089797307,-50.45332089797307,-23.0
42.0,98.0,1.5,-73.71468730027982,-50.71468730027982,-23.0
42.0,100.0,1.5,-73.98931719131434,-50.98931719131434,-23.0
44.0,0.0,1.5,-74.87908466149773,-51.87908466149773,-23.0
44.0,2.0,1.5,-74.59618140849483,-51.59618140849483,-23.0
44.0,4.0,1.5,-74.31959735478682,-51.31959735478682,-23.0
44.0,6.0,1.5,-74.0518942249239,-51.0518942249239,-23.0
44.0,8.0,1.5,-73.7959870885856,-50.795987088585605,-23.0
44.0,10.0,1.5,-73.53183955319815,-50.531839553198154,-23.0
44.0,12.0,1.5,-73.05531043474247,-50.055310434742466,-23.0
44.0,14.0,1.5,-72.55909040050909,-49.55909040050909,-23.0
44.0,16.0,1.5,-72.04284731285549,-49.042847312855486,-23.0
44.0,18.0,1.5,-71.50675600918817,-48.506756009188166,-23.0
44.0,20.0,1.5,-70.95179415708498,-47.951794157084976,-23.0
44.0,22.0,1.5,-70.3801725897849,-47.380172589784905,-23.0
44.0,24.0,1.5,-69.79594450017083,-46.79594450017083,-23.0
44.0,26.0,1.5,-69.20583147739768,-46.20583147739768,-23.0
44.0,28.0,1.5,-64.62026472909238,-45.62026472909238,-19.0
44.0,30.0,1.5,-64.05453017607087,-45.05453017607087,-19.0
44.0,32.0,1.5,-63.529681046902226,-44.529681046902226,-19.0
44.0,34.0,1.5,-63.07253658332161,-44.07253658332161,-19.0
44.0,36.0,1.5,-62.44376735800819,-43.44376735800819,-19.0
44.0,38.0,1.5,-61.755187648435424,-42.755187648435424,-19.0
44.0,40.0,1.5,-61.15607188895618,-42.15607188895618,-19.0
44.0,42.0,1.5,-60.70518358177429,-41.70518358177429,-19.0
44.0,44.0,1.5,-60.46087623399947,-41.46087623399947,-19.0
44.0,46.0,1.5,-60.46087623399947,-41.46087623399947,-19.0
44.0,48.0,1.5,-60.70518358177429,-41.70518358177429,-19.0
44.0,50.0,1.5,-61.15607188895618,-42.15607188895618,-19.0
44.0,52.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
44.0,54.0,1.5,-60.13479857207065,-41.13479857207065,-19.0
44.0,56.0,1.5,-59.39850388448616,-40.39850388448616,-19.0
44.0,58.0,1.5,-54.888232216037494,-39.888232216037494,-15.0
44.0,60.0,1.5,-54.7038885825431,-39.7038885825431,-15.0
44.0,62.0,1.5,-54.888232216037494,-39.888232216037494,-15.0
44.0,64.0,1.5,-59.39850388448616,-40.39850388448616,-19.0
44.0,66.0,1.5,-60.13479857207065,-41.13479857207065,-19.0
44.0,68.0,1.5,-60.99242509439324,-41.99242509439324,-19.0
44.0,70.0,1.5,-61.89288831896681,-42.89288831896681,-19.0
44.0,72.0,1.5,-62.78794300604511,-43.78794300604511,-19.0
44.0,74.0,1.5,-63.651917993899474,-44.651917993899474,-19.0
44.0,76.0,1.5,-64.47313608519212,-45.473136085192124,-19.0
44.0,78.0,1.5,-69.24776729937588,-46.24776729937588,-23.0
44.0,80.0,1.5,-69.97608208233368,-46.976082082333676,-23.0
44.0,82.0,1.5,-70.66033421820916,-47.66033421820916,-23.0
44.0,84.0,1.5,-71.30361450851785,-48.30361450851785,-23.0
44.0,86.0,1.5,-71.90925052351628,-48.90925052351628,-23.0
44.0,88.0,1.5,-72.06471928766618,-49.06471928766618,-23.0
44.0,90.0,1.5,-72.25676287251918,-49.256762872519175,-23.0
44.0,92.0,1.5,-72.48050514397926,-49.48050514397926,-23.0
44.0,94.0,1.5,-72.73087441321408,-49.73087441321408,-23.0
44.0,96.0,1.5,-73.00289306438219,-50.00289306438219,-23.0
44.0,98.0,1.5,-73.29189205380959,-50.29189205380959,-23.0
44.0,100.0,1.5,-73.59364812778207,-50.593648127782075,-23.0
46.0,0.0,1.5,-75.20861753963007,-52.20861753963007,-23.0
46.0,2.0,1.5,-74.94702196060388,-51.94702196060388,-23.0
46.0,4.0,1.5,-74.69254468525264,-51.69254468525264,-23.0
46.0,6.0,1.5,-74.44750484574519,-51.447504845745186,-23.0
46.0,8.0,1.5,-74.1944934587008,-51.194493458700805,-23.0
46.0,10.0,1.5,-73.75922119858524,-50.75922119858524,-23.0
46.0,12.0,1.5,-73.30830764554958,-50.308307645549576,-23.0
46.0,14.0,1.5,-72.84173464756196,-49.841734647561964,-23.0
46.0,16.0,1.5,-72.3598949332414,-49.35989493324141,-23.0
46.0,18.0,1.5,-71.86378912239383,-48.863789122393825,-23.0
46.0,20.0,1.5,-71.35529761537839,-48.35529761537839,-23.0
46.0,22.0,1.5,-70.83754652152277,-47.83754652152277,-23.0
46.0,24.0,1.5,-70.31538153533572,-47.31538153533572,-23.0
46.0,26.0,1.5,-69.79594450017083,-46.79594450017083,-23.0
46.0,28.0,1.5,-69.2893020553472,-46.28930205534721,-23.0
46.0,30.0,1.5,-64.80898992025112,-45.80898992025112,-19.0
46.0,32.0,1.5,-64.37220617298584,-45.37220617298584,-19.0
46.0,34.0,1.5,-63.800029357655916,-44.800029357655916,-19.0
46.0,36.0,1.5,-63.1746281361487,-44.1746281361487,-19.0
46.0,38.0,1.5,-62.60011071300454,-43.60011071300454,-19.0
46.0,40.0,1.5,-62.11311013707521,-43.11311013707521,-19.0
